Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad,model,chosen_response
Deganoetal_2024,Exp_2,25,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,green,yellow,grey,Bad,Good,4|3|5|8|6|7|2|1,-0.525395393371582,-0.947270393371582,-0.525395393371582,-0.947270393371582,Llama-2-13b-hf,good
Deganoetal_2024,Exp_2,26,Test,Control_3,Bad,Mia,`The mystery box contains a blue ball and a grey ball.',AB-CD-C,a blue ball and a grey ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,2|1|4|6|8|7|3|5,-0.8192145228385925,-0.6473395228385925,-0.8192145228385925,-0.6473395228385925,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,27,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,6|5|8|4|7|2|1|3,-1.0572810173034668,-0.4479060471057892,-1.0572810173034668,-0.4479060471057892,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,28,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AA-A,a yellow ball,a yellow and a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,8|2|6|1|4|3|7|5,-1.3244543075561523,-0.32445433735847473,-1.3244543075561523,-0.32445433735847473,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,29,Test,Test,Good-Excl,Sam,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,5|6|1|2|3|4|7|8,-0.8617282509803772,-0.5961032509803772,-0.8617282509803772,-0.5961032509803772,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,30,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball and a grey ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,6|8|5|2|3|7|4|1,-1.0396655797958374,-0.4615405797958374,-1.0396655797958374,-0.4615405797958374,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,31,Test,Control_2,Bad,Mia,`The mystery box does not contain a green ball.',A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,8|4|6|5|7|2|1|3,-0.92745441198349,-0.55245441198349,-0.92745441198349,-0.55245441198349,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,32,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a green ball.',A-AB-B,a blue ball and a green ball,a blue ball,a green ball,blue,green,grey,yellow,Bad,Good,3|6|8|4|7|5|2|1,-0.9422815442085266,-0.5204065442085266,-0.9422815442085266,-0.5204065442085266,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,33,Test,Control_2,Good,Sam,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,8|2|7|4|3|5|6|1,-0.8113429546356201,-0.6238429546356201,-0.8113429546356201,-0.6238429546356201,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,34,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a blue ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,4|3|2|6|5|8|1|7,-0.7808241844177246,-0.6714491844177246,-0.7808241844177246,-0.6714491844177246,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,35,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,blue,green,Bad,Good,3|8|4|2|1|7|6|5,-0.5639554262161255,-0.9389554262161256,-0.5639554262161255,-0.9389554262161256,Llama-2-13b-hf,good
Deganoetal_2024,Exp_2,36,Test,Test,Bad,Sam,`The mystery box contains a yellow ball or a green ball.',A-CD-B,a blue ball and a grey ball,a yellow ball,a green ball,yellow,green,blue,grey,Bad,Good,4|8|5|1|6|7|2|3,-0.8425523042678833,-0.5925523042678833,-0.8425523042678833,-0.5925523042678833,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,37,Test,Control_3,Bad,Sam,`The mystery box contains a grey ball and a green ball.',AB-CD-C,a blue ball,a grey ball and a green ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,8|5|4|1|2|7|6|3,-1.242042899131775,-0.3826679289340973,-1.242042899131775,-0.3826679289340973,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,38,Test,Control_4,Bad,Sam,`The mystery box does not contain a yellow ball or a blue ball.',A-CD-B,a blue ball,a green ball and a grey ball,a yellow ball,yellow,blue,green,grey,Bad,Good,8|2|6|1|7|4|5|3,-0.9786502122879028,-0.4942752122879028,-0.9786502122879028,-0.4942752122879028,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,39,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a yellow ball.',A-CD-B,a green ball and a grey ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,5|2|8|7|4|6|1|3,-1.107521414756775,-0.4356464445590973,-1.107521414756775,-0.4356464445590973,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,40,Test,Test,Target_2,Mia,`The mystery box contains a yellow ball or a blue ball.',A-AA-AA,a yellow ball,a yellow and a yellow ball,a yellow and a yellow ball,yellow,blue,green,grey,Bad,Good,6|4|1|7|2|5|8|3,-1.03606116771698,-0.4579361379146576,-1.03606116771698,-0.4579361379146576,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,41,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball and a blue ball,a grey ball,grey,blue,green,yellow,Bad,Good,2|3|5|6|8|7|4|1,-1.0724726915359497,-0.4474726915359497,-1.0724726915359497,-0.4474726915359497,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,42,Test,Test,Bad,Mia,`The mystery box contains a green ball or a blue ball.',A-CD-B,a green ball,a yellow ball and a grey ball,a blue ball,green,blue,yellow,grey,Bad,Good,7|2|6|3|1|4|8|5,-1.0674028396606443,-0.4424028396606446,-1.0674028396606443,-0.4424028396606446,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,43,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,7|2|4|6|8|3|1|5,-1.0532046556472778,-0.45945465564727783,-1.0532046556472778,-0.45945465564727783,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,44,Test,Control_3,Bad,Mia,`The mystery box contains a green ball and a yellow ball.',AB-CD-C,a green ball and a yellow ball,a grey ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,8|2|4|7|5|3|1|6,-0.7921223640441895,-0.6827473640441895,-0.7921223640441895,-0.6827473640441895,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,45,Test,Test,Target_2,Sam,`The mystery box contains a grey ball or a blue ball.',A-AA-AA,a grey ball and a grey ball,a grey ball,a grey ball and a grey ball,grey,blue,yellow,green,Bad,Good,6|1|3|5|4|2|8|7,-1.353209137916565,-0.32195916771888733,-1.353209137916565,-0.32195916771888733,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,46,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a green ball.',AB-AB-AB,a blue ball and a green ball,a blue ball and a green ball,a blue ball and a green ball,blue,green,grey,yellow,Bad,Good,6|3|2|1|5|4|7|8,-0.5608508586883545,-0.9046008586883544,-0.5608508586883545,-0.9046008586883544,Llama-2-13b-hf,good
Deganoetal_2024,Exp_2,47,Test,Control_2,Good,Sam,`The mystery box does not contain a grey ball.',C-CD-C,a yellow ball and a blue ball,a yellow ball,a yellow ball,grey,green,yellow,blue,Bad,Good,4|5|3|2|8|7|1|6,-0.7586218118667603,-0.6961218118667603,-0.7586218118667603,-0.6961218118667603,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,48,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow and a green ball,a yellow ball,a yellow ball,grey,blue,yellow,green,Bad,Good,3|6|7|1|2|5|4|8,-0.7361046075820923,-0.7673546075820923,-0.7361046075820923,-0.7673546075820923,Llama-2-13b-hf,good
Deganoetal_2024,Exp_2,49,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AB-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,3|6|1|4|2|5|8|7,-0.8834770917892456,-0.5709770917892456,-0.8834770917892456,-0.5709770917892456,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,50,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AA-A,a blue ball,a blue ball and a blue ball,a blue ball,blue,yellow,grey,green,Bad,Good,4|7|3|1|8|6|5|2,-1.453385353088379,-0.2815103828907013,-1.453385353088379,-0.2815103828907013,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,51,Test,Control_4,Bad,Sam,`The mystery box does not contain a blue ball or a yellow ball.',A-CD-B,a green ball and a grey ball,a blue ball,a yellow ball,blue,yellow,green,grey,Bad,Good,1|4|2|3|8|6|7|5,-0.805925190448761,-0.665300190448761,-0.805925190448761,-0.665300190448761,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,52,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a green ball.',A-AB-B,a blue ball and a green ball,a green ball,a blue ball,blue,green,grey,yellow,Bad,Good,5|8|4|1|3|2|7|6,-1.0503106117248535,-0.47218555212020874,-1.0503106117248535,-0.47218555212020874,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,53,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a green ball.',A-AB-AB,a grey ball and a green ball,a grey ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,8|3|5|1|6|7|2|4,-0.9298643469810486,-0.5236143469810486,-0.9298643469810486,-0.5236143469810486,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,54,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a green ball.',A-CD-B,a yellow ball and a blue ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,8|5|1|4|7|6|2|3,-1.0367615222930908,-0.4742615222930908,-1.0367615222930908,-0.4742615222930908,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,55,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a green ball and a yellow ball,a grey ball,a green ball,grey,blue,green,yellow,Bad,Good,6|1|5|4|2|8|3|7,-1.0866708755493164,-0.4616709351539612,-1.0866708755493164,-0.4616709351539612,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,56,Test,Control_2,Bad,Mia,`The mystery box does not contain a grey ball.',A-CD-A,a grey ball,a grey ball,a yellow and a green ball,grey,blue,yellow,green,Bad,Good,1|6|4|3|7|5|2|8,-0.8188098073005676,-0.6156848073005676,-0.8188098073005676,-0.6156848073005676,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,9,Test,Control_2,Bad,Mia,`The mystery box does not contain a grey ball.',A-CD-A,a grey ball,a grey ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,3|2|8|5|6|1|7|4,-1.7074081897735596,-0.5042831897735596,-1.7074081897735596,-0.5042831897735596,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_2,10,Test,Control_3,Good,Sam,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,2|8|1|4|7|3|5|6,-0.5611396431922913,-1.2955145835876465,-0.5611396431922913,-1.2955145835876465,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,11,Test,Control_4,Good,Sam,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,grey,blue,green,yellow,Bad,Good,4|8|5|1|6|7|3|2,-0.695115864276886,-1.4138658046722412,-0.695115864276886,-1.4138658046722412,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,12,Test,Test,Good,Mia,`The mystery box contains a green ball or a blue ball.',A-AA-B,a green ball and a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,1|5|7|8|6|3|4|2,-0.7486751675605774,-0.9986751675605774,-0.7486751675605774,-0.9986751675605774,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,13,Test,Control_1,Good,Sam,`The mystery box contains a green ball.',A-A-A,a green ball,a green ball,a green ball,green,grey,yellow,blue,Bad,Good,4|8|2|3|5|7|1|6,-0.4802127480506897,-2.214587688446045,-0.4802127480506897,-2.214587688446045,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,14,Test,Control_4,Good,Mia,`The mystery box does not contain a green ball or a blue ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,4|2|1|7|8|5|6|3,-0.7989293932914734,-1.2520544528961182,-0.7989293932914734,-1.2520544528961182,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,15,Test,Test,Good,Mia,`The mystery box contains a blue ball or a green ball.',A-AA-B,a green ball,a blue ball,a blue ball and a blue ball,blue,green,yellow,grey,Bad,Good,6|7|3|5|4|1|8|2,-0.5460526347160339,-1.5616776943206787,-0.5460526347160339,-1.5616776943206787,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,16,Test,Test,Bad,Sam,`The mystery box contains a green ball or a grey ball.',A-CD-B,a green ball,a yellow ball and a blue ball,a grey ball,green,grey,yellow,blue,Bad,Good,2|1|7|3|5|4|8|6,-0.9021138548851012,-0.8708638548851013,-0.9021138548851012,-0.8708638548851013,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_2,17,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a green ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,2|7|5|1|4|6|8|3,-2.313385486602783,-0.2508855164051056,-2.313385486602783,-0.2508855164051056,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_2,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a grey ball or a green ball.',A-CD-B,a grey ball,a green ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,1|3|6|7|8|4|5|2,-0.9935741424560548,-0.7435741424560547,-0.9935741424560548,-0.7435741424560547,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_2,19,Test,Control_2,Good,Sam,`The mystery box does not contain a green ball.',C-CD-C,a blue ball,a blue ball and a yellow ball,a blue ball,green,grey,blue,yellow,Bad,Good,4|5|2|8|1|6|3|7,-0.6497737765312195,-1.2435238361358645,-0.6497737765312195,-1.2435238361358645,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,20,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-AA,a green ball and a green ball,a green ball,a green ball and a green ball,green,grey,yellow,blue,Bad,Good,2|4|1|8|7|6|5|3,-1.0073184967041016,-0.7885684370994568,-1.0073184967041016,-0.7885684370994568,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_2,21,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-B,a green ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,2|8|6|4|5|1|7|3,-1.0026352405548096,-0.8307601809501648,-1.0026352405548096,-0.8307601809501648,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_2,22,Test,Test,Good,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AA-B,a yellow ball,a grey ball,a grey ball and a grey ball,grey,yellow,blue,green,Bad,Good,6|2|7|4|1|8|5|3,-0.6640229225158691,-1.3202729225158691,-0.6640229225158691,-1.3202729225158691,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,23,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a yellow ball.',AB-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,3|7|1|5|2|6|4|8,-0.5301578044891357,-2.2957828044891357,-0.5301578044891357,-2.2957828044891357,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,24,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-A,a green ball,a green ball and a green ball,a green ball,green,grey,blue,yellow,Bad,Good,8|6|1|7|3|5|4|2,-0.9177638292312622,-0.7771388292312622,-0.9177638292312622,-0.7771388292312622,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_2,25,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,green,yellow,grey,Bad,Good,5|3|1|8|2|4|6|7,-0.32014983892440796,-2.7732748985290527,-0.32014983892440796,-2.7732748985290527,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,26,Test,Control_3,Bad,Mia,`The mystery box contains a blue ball and a grey ball.',AB-CD-C,a blue ball and a grey ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,6|7|2|8|4|5|3|1,-0.7801994681358337,-1.6395745277404783,-0.7801994681358337,-1.6395745277404783,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,27,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,3|1|6|4|2|7|5|8,-0.6569897532463074,-1.875739812850952,-0.6569897532463074,-1.875739812850952,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,28,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AA-A,a yellow ball,a yellow and a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,4|6|2|8|3|7|5|1,-0.731145441532135,-0.918645441532135,-0.731145441532135,-0.918645441532135,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,29,Test,Test,Good-Excl,Sam,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,1|7|6|8|2|3|4|5,-0.6424022316932678,-1.251777172088623,-0.6424022316932678,-1.251777172088623,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,30,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball and a grey ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,6|8|2|1|3|4|5|7,-0.6373702883720398,-1.4811203479766846,-0.6373702883720398,-1.4811203479766846,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,31,Test,Control_2,Bad,Mia,`The mystery box does not contain a green ball.',A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,8|1|4|5|2|7|6|3,-1.4270790815353394,-0.45832908153533936,-1.4270790815353394,-0.45832908153533936,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_2,32,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a green ball.',A-AB-B,a blue ball and a green ball,a blue ball,a green ball,blue,green,grey,yellow,Bad,Good,5|6|8|3|4|1|7|2,-0.5472207069396973,-1.5159707069396973,-0.5472207069396973,-1.5159707069396973,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,33,Test,Control_2,Good,Sam,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,1|5|3|4|7|2|8|6,-0.6846317648887634,-1.1846318244934082,-0.6846317648887634,-1.1846318244934082,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,34,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a blue ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,8|6|7|5|4|2|1|3,-0.9188040494918824,-0.8406790494918823,-0.9188040494918824,-0.8406790494918823,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_2,35,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,blue,green,Bad,Good,5|3|1|4|7|8|2|6,-0.2413868010044098,-2.647636890411377,-0.2413868010044098,-2.647636890411377,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,36,Test,Test,Bad,Sam,`The mystery box contains a yellow ball or a green ball.',A-CD-B,a blue ball and a grey ball,a yellow ball,a green ball,yellow,green,blue,grey,Bad,Good,8|7|6|5|4|1|3|2,-0.7704839110374451,-0.8954839110374451,-0.7704839110374451,-0.8954839110374451,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,37,Test,Control_3,Bad,Sam,`The mystery box contains a grey ball and a green ball.',AB-CD-C,a blue ball,a grey ball and a green ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,8|7|2|1|3|5|4|6,-1.0109715461730957,-0.6672216057777405,-1.0109715461730957,-0.6672216057777405,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_2,38,Test,Control_4,Bad,Sam,`The mystery box does not contain a yellow ball or a blue ball.',A-CD-B,a blue ball,a green ball and a grey ball,a yellow ball,yellow,blue,green,grey,Bad,Good,5|3|6|2|7|4|1|8,-0.9145991206169128,-0.9145991206169128,-0.9145991206169128,-0.9145991206169128,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,39,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a yellow ball.',A-CD-B,a green ball and a grey ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,3|1|8|4|2|5|6|7,-0.8730151057243347,-1.2792651653289795,-0.8730151057243347,-1.2792651653289795,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,40,Test,Test,Target_2,Mia,`The mystery box contains a yellow ball or a blue ball.',A-AA-AA,a yellow ball,a yellow and a yellow ball,a yellow and a yellow ball,yellow,blue,green,grey,Bad,Good,8|5|2|6|1|4|7|3,-0.8939438462257385,-0.8001938462257385,-0.8939438462257385,-0.8001938462257385,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_2,41,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball and a blue ball,a grey ball,grey,blue,green,yellow,Bad,Good,8|6|5|1|3|2|4|7,-0.7270006537437439,-1.133250713348389,-0.7270006537437439,-1.133250713348389,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,42,Test,Test,Bad,Mia,`The mystery box contains a green ball or a blue ball.',A-CD-B,a green ball,a yellow ball and a grey ball,a blue ball,green,blue,yellow,grey,Bad,Good,1|7|4|2|3|8|5|6,-1.072429895401001,-0.7130549550056458,-1.072429895401001,-0.7130549550056458,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_2,43,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,6|1|4|2|7|8|3|5,-0.6240066289901733,-1.6240066289901731,-0.6240066289901733,-1.6240066289901731,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,44,Test,Control_3,Bad,Mia,`The mystery box contains a green ball and a yellow ball.',AB-CD-C,a green ball and a yellow ball,a grey ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,6|2|3|4|1|7|8|5,-1.225080966949463,-1.146955966949463,-1.225080966949463,-1.146955966949463,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_2,45,Test,Test,Target_2,Sam,`The mystery box contains a grey ball or a blue ball.',A-AA-AA,a grey ball and a grey ball,a grey ball,a grey ball and a grey ball,grey,blue,yellow,green,Bad,Good,1|7|2|3|4|5|8|6,-0.8277522921562195,-0.9527522921562196,-0.8277522921562195,-0.9527522921562196,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,46,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a green ball.',AB-AB-AB,a blue ball and a green ball,a blue ball and a green ball,a blue ball and a green ball,blue,green,grey,yellow,Bad,Good,2|4|3|8|5|7|1|6,-0.3977602422237396,-2.1321351528167725,-0.3977602422237396,-2.1321351528167725,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,47,Test,Control_2,Good,Sam,`The mystery box does not contain a grey ball.',C-CD-C,a yellow ball and a blue ball,a yellow ball,a yellow ball,grey,green,yellow,blue,Bad,Good,8|4|5|3|1|7|2|6,-0.9512062072753906,-0.8574562072753906,-0.9512062072753906,-0.8574562072753906,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_2,48,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow and a green ball,a yellow ball,a yellow ball,grey,blue,yellow,green,Bad,Good,5|7|4|2|3|8|1|6,-0.5571093559265137,-1.7914843559265137,-0.5571093559265137,-1.7914843559265137,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,49,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AB-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,2|6|8|4|1|7|3|5,-0.6406524181365967,-1.140652418136597,-0.6406524181365967,-1.140652418136597,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,50,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AA-A,a blue ball,a blue ball and a blue ball,a blue ball,blue,yellow,grey,green,Bad,Good,6|1|2|8|4|7|5|3,-0.7442872524261475,-0.9474122524261476,-0.7442872524261475,-0.9474122524261476,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,51,Test,Control_4,Bad,Sam,`The mystery box does not contain a blue ball or a yellow ball.',A-CD-B,a green ball and a grey ball,a blue ball,a yellow ball,blue,yellow,green,grey,Bad,Good,5|3|4|1|8|6|7|2,-0.6598113775253296,-1.4879363775253296,-0.6598113775253296,-1.4879363775253296,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,52,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a green ball.',A-AB-B,a blue ball and a green ball,a green ball,a blue ball,blue,green,grey,yellow,Bad,Good,2|5|1|3|6|7|8|4,-0.5606078505516052,-1.48248291015625,-0.5606078505516052,-1.48248291015625,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,53,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a green ball.',A-AB-AB,a grey ball and a green ball,a grey ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,2|8|5|6|3|1|7|4,-0.4696952998638153,-1.6415703296661377,-0.4696952998638153,-1.6415703296661377,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,54,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a green ball.',A-CD-B,a yellow ball and a blue ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,5|8|4|2|1|7|6|3,-0.8668140172958374,-1.1168140172958374,-0.8668140172958374,-1.1168140172958374,Llama-2-70b-hf,good
Deganoetal_2024,Exp_2,55,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a green ball and a yellow ball,a grey ball,a green ball,grey,blue,green,yellow,Bad,Good,3|8|6|7|2|4|5|1,-1.852489709854126,-0.4462396502494812,-1.852489709854126,-0.4462396502494812,Llama-2-70b-hf,bad
